artist_name,artist_uri,album_name,album_uri,track_name,track_id,popularity,total_tracks,release_date,release_date_precision
Bon Iver,spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,Blood Bank EP (10th Anniversary Edition),spotify:album:2Rmsy72RsyKnIzkUJLCONF,Woods,7e5Dc7G400n6JDczOgThki,0,8,2020-03-27,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:0EElG7PKno1CSiegVQJ1iJ,2 Diccs (feat. YBN Nahmir),4hQ29vgHEBDD2f426MbI2k,54,16,2020-03-13,day
Dire Straits,spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T,ExtendeDancEPlay,spotify:album:5AQlJzKXlehmjodu1kLDb7,Twisting By The Pool,4U1EyDvrf1gTJ6fJPL3Xde,39,3,2020-03-20,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:0EElG7PKno1CSiegVQJ1iJ,Dirty,34UtGzTIx91Hgg3Jx1woOB,55,16,2020-03-13,day
Dire Straits,spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T,ExtendeDancEPlay,spotify:album:5AQlJzKXlehmjodu1kLDb7,If I Had You,31bBwO4xiDo5SxNTXIKj19,37,3,2020-03-20,day
Jack Harlow,spotify:artist:2LIk90788K0zvyj2JJVwkJ,Sweet Action,spotify:album:7AaqMMiYMvnMB3RcS8u3EY,SMELLS LIKE INCENSE,5xAR2kje4pVMHz0ipvp2VA,63,7,2020-03-13,day
Niall Horan,spotify:artist:1Hsdzj7Dlq2I7tHP7501T4,Spotify Singles,spotify:album:6qU8mH51eBvwyqYgg2Wsui,"Lover - Recorded at Air Studios, London",3PgxWUQc4HJoQMj5Kp5Mcd,66,2,2020-03-04,day
Banda Sinaloense MS de Sergio Lizárraga,spotify:artist:2C6i0I5RiGzDKN9IAF8reh,Música Para beber,spotify:album:4HtIPsd24xrNCrX59KH32q,Mi Mayor Anhelo,55FTFeav6bZP9bYfRLG8h4,13,27,2020-03-20,day
iann dior,spotify:artist:6ASri4ePR7RlsvIQgWPJpS,Good Day,spotify:album:0O1drN66TiRaGr2nqFBJkL,Good Day,5pBQDRgfbV6lhuwlvWEftN,74,1,2020-01-24,day
Banda Sinaloense MS de Sergio Lizárraga,spotify:artist:2C6i0I5RiGzDKN9IAF8reh,Bailando y Trapeando,spotify:album:6BAPC0njHxv9NtGUXDCtsE,El Mechón,425XjhqvY7Vh1Cb5WtSl59,10,22,2020-03-13,day
Mick Flannery,spotify:artist:5tIXFM4sGNRR4Oo3hLbFdf,Baby Talk,spotify:album:7mcUdVpvyILLzHwYFGcvhW,Baby Talk,47AFYyPZEWySLlVUdt7Cze,47,1,2020-02-07,day
Banda Sinaloense MS de Sergio Lizárraga,spotify:artist:2C6i0I5RiGzDKN9IAF8reh,Música Para beber,spotify:album:4HtIPsd24xrNCrX59KH32q,De Ti Enamorado,021V8n7Uid4yoV0y3sOGxU,8,27,2020-03-20,day
Banda Sinaloense MS de Sergio Lizárraga,spotify:artist:2C6i0I5RiGzDKN9IAF8reh,Quédate en casa Rancheras,spotify:album:3L6KWMAk9PWa2uBb0oNhvf,De Ti Enamorado,71jQYskT8FfYXgi3ugeyTi,6,28,2020-03-20,day
Banda Sinaloense MS de Sergio Lizárraga,spotify:artist:2C6i0I5RiGzDKN9IAF8reh,Quédate en casa Rancheras,spotify:album:3L6KWMAk9PWa2uBb0oNhvf,Mi Razón De Ser,753z5VrXMMbGiSx9ic73Kh,9,28,2020-03-20,day
Solardo,spotify:artist:0oO1IaDOBSeI96HbnCa5pZ,My Life,spotify:album:4oTult1y1nwam7AvCZzXmJ,My Life,22QkHm06v6OrxJvgisEEw2,55,1,2020-03-13,day
Banda Sinaloense MS de Sergio Lizárraga,spotify:artist:2C6i0I5RiGzDKN9IAF8reh,Yo me quedo en casa Rancheras,spotify:album:3zEu9nIUyWxUoRZHQsRFcC,De Ti Enamorado,2afBeQL97TdLrSVOJvdIui,0,28,2020-03-27,day
Banda Sinaloense MS de Sergio Lizárraga,spotify:artist:2C6i0I5RiGzDKN9IAF8reh,Yo me quedo en casa Rancheras,spotify:album:3zEu9nIUyWxUoRZHQsRFcC,Mi Razón De Ser,33JBj0LiGnSN13XlfhRufB,0,28,2020-03-27,day
Banda Sinaloense MS de Sergio Lizárraga,spotify:artist:2C6i0I5RiGzDKN9IAF8reh,Música en casa Crossover,spotify:album:0ORC910CdQm6mWRzKVA3yx,Mi Mayor Anhelo,3fO5ugvzoqU9jvQiTp7GnH,0,29,2020-03-27,day
Banda Sinaloense MS de Sergio Lizárraga,spotify:artist:2C6i0I5RiGzDKN9IAF8reh,Música en casa Rancheras,spotify:album:4AHyC4stx0WyPXYgwf0Bta,De Ti Enamorado,4IsjAWrJuCIkpgyHtanv1F,0,27,2020-03-27,day
Banda Sinaloense MS de Sergio Lizárraga,spotify:artist:2C6i0I5RiGzDKN9IAF8reh,Música en casa Rancheras,spotify:album:4AHyC4stx0WyPXYgwf0Bta,Mi Razón De Ser,4rL3IKaiHX4qlNDUxc872a,0,27,2020-03-27,day
Banda Sinaloense MS de Sergio Lizárraga,spotify:artist:2C6i0I5RiGzDKN9IAF8reh,Yo me quedo en casa Crossover,spotify:album:3vGilsO1BXOcUTKlaRthJ0,Mi Mayor Anhelo,53ftEE3qRlBws2ZPXBm0R9,0,28,2020-03-27,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:0EElG7PKno1CSiegVQJ1iJ,Wire (feat. Stunna 4 Vegas),5LugXjBJ598NWLZMoPWUwh,54,16,2020-03-13,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:0EElG7PKno1CSiegVQJ1iJ,Period,4fgLPAS1Z0YxSXtBLMl0eW,54,16,2020-03-13,day
Blossoms,spotify:artist:22RISwgVJyZu9lpqAcv1F5,Foolish Loving Spaces (Deluxe Edition),spotify:album:0yMTm5gz3ZoUItDgE2kVru,If You Think This Is Real Life,3KKQjASscH694GFz75fXzD,59,20,2020-01-31,day
H.E.R.,spotify:artist:3Y7RZ31TRPVadSFVy1o8os,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown)",spotify:album:7LMJKPGcBZjZf6AEnTBS2t,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown)",6MO2bfLHKykUgCChFdw91H,77,1,2020-01-17,day
Jack Harlow,spotify:artist:2LIk90788K0zvyj2JJVwkJ,Sweet Action,spotify:album:7AaqMMiYMvnMB3RcS8u3EY,OUT FRONT,6ukXwaLZoMjeqA98ZdKLtq,62,7,2020-03-13,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:0EElG7PKno1CSiegVQJ1iJ,Double Bacc,3vrRAO2IuKmEJpjvkYNg59,53,16,2020-03-13,day
Tame Impala,spotify:artist:5INjqkS1o8h1imAzPqGZBb,The Slow Rush,spotify:album:31qVWUdRrlb8thMvts0yYL,Instant Destiny,6WCXBUFa0z3l9DoOY3k5Xe,72,12,2020-02-14,day
Surfaces,spotify:artist:4ETSs924pXMzjIeD6E9b4u,Horizons,spotify:album:3wmbsIFbLZ5FLT55iqB9KL,Take It Easy,5Pgq1Gfeth2CuUhyCXwlfC,74,12,2020-02-28,day
Ella Eyre,spotify:artist:66TrUkUZ3RM29dqeDQRgyA,New Me,spotify:album:0CgzDm4OKSCafF7uV6s2ff,New Me,0XIRpbCQxkKoIIYgWAR8BT,28,4,2020-03-20,day
Jowell & Randy,spotify:artist:4IMAo2UQchVFyPH24PAjUs,Retro Reggaetón,spotify:album:2PZBsQkaEhXLm0PzzUTwIa,Nalgona,2eovuLaq4sPFEEqAqogCjY,9,24,2020-03-13,day
Jowell & Randy,spotify:artist:4IMAo2UQchVFyPH24PAjUs,Regueton de la decada,spotify:album:3Susj0JPw0Pa8HoEZ3Dnp9,Sólo Por Ti,6ANyBOxoehXX7FnJBNO0ZF,7,26,2020-03-20,day
Ella Eyre,spotify:artist:66TrUkUZ3RM29dqeDQRgyA,New Me,spotify:album:0CgzDm4OKSCafF7uV6s2ff,New Me - Joel Corry Remix,43go88EQ3UaKJ0ltEtcnyU,21,4,2020-03-20,day
Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Changes,spotify:album:63iWSELt9V1kV6RSMxN7Ii,That's What Love Is,2hLu8L8SNfCN4yKyPdX0h3,75,17,2020-02-14,day
M-22,spotify:artist:4WFtYn5RyU8VGPpPyW9Pxw,Can’t Stop Loving You,spotify:album:3kbqsRUduttOuZl4xAydxT,Can’t Stop Loving You,7h3ryyFSZ1ycnh8CYpULRa,54,1,2020-03-13,day
MoStack,spotify:artist:14H15rElxdGClICOZXEYHP,Staqdó,spotify:album:1JJoeR96UTq42aofefRehk,Staqdó,18INBoIehIGl8afUmMY6ky,64,1,2020-02-07,day
Don Diablo,spotify:artist:1l2ekx5skC4gJH8djERwh1,Bad,spotify:album:7HwVfo5rkhtch7svEwFj00,Bad,1T4U8Q2DRfs6OUg8DEsRZf,65,1,2020-03-20,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:0EElG7PKno1CSiegVQJ1iJ,Street Shit,046Ya67PHTW0BHzm3ZkbCb,52,16,2020-03-13,day
Ella Eyre,spotify:artist:66TrUkUZ3RM29dqeDQRgyA,New Me,spotify:album:0CgzDm4OKSCafF7uV6s2ff,New Me - Acoustic,3g5o9bILVjmQiNPzm9S2VV,19,4,2020-03-20,day
Bastille,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,Chill Party Vibes,spotify:album:4rkeWr0HuaoA8dz1XWRyg7,Of The Night,3hzfu5zVunlKHI661IThj1,0,22,2020-03-27,day
Bastille,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,Social Distancing,spotify:album:2jNIeBQFdovwUVF5WqoTbJ,Oblivion,3ktjM9SHY7eDRQpYDNttRj,0,48,2020-03-27,day
Bastille,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,Cabin Fever,spotify:album:5N5q1BjX8YE0hjhBnwJRMq,Flaws,3zdBJy6At51Jsr1rg9Ufgo,0,42,2020-03-27,day
Bastille,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,I Am Bored,spotify:album:6fM5eqkTrd7ReiwRPnRMzg,Pompeii,4UdAShp48FgO4vVwCvHVcK,0,26,2020-03-27,day
Bastille,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,Social Distancing,spotify:album:2jNIeBQFdovwUVF5WqoTbJ,Those Nights,4VALJ8pFUdzpX0esuoP32H,0,48,2020-03-27,day
Bastille,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,Quarantine,spotify:album:6qSZbsATVCWCXPUOMPBt54,Those Nights,4bLAE1QwdTg5WKLCi5oAuR,0,48,2020-03-27,day
Bastille,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,Good Vibes Bangers,spotify:album:1RuBIBXBCAP30qP5mfAiYe,Of The Night,5yn6G9P7ugzR9TOjAuOPgO,0,20,2020-03-27,day
Bastille,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,Quarantine,spotify:album:6qSZbsATVCWCXPUOMPBt54,Oblivion,6TePjYihleW8AyIZQJt3Uz,0,48,2020-03-27,day
Lauv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,~how i'm feeling~,spotify:album:6EgJXcGqaUvgZIF9bqPXfP,Feelings,0s26En1JoJhVj32vizElpA,76,21,2020-03-06,day
Four Tet,spotify:artist:7Eu1txygG6nJttLHbZdQOh,Sixteen Oceans,spotify:album:5gIa8hTQGPwVeNYjDwrraZ,Baby,0wPfUQUkWcguy2iUH0BWOT,59,16,2020-03-13,day
Easy Life,spotify:artist:7uwY65fDg3FVJ8MkJ5QuZK,Junk Food,spotify:album:0T2Sjoi1JGYf170aJdos0j,Dead Celebrities,5AWXESfdAJjfloT0BYzVii,61,7,2020-01-10,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:0EElG7PKno1CSiegVQJ1iJ,Close Up (feat. Jeremih),6E93bJnELxwrPbDQX6vdbb,50,16,2020-03-13,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:0EElG7PKno1CSiegVQJ1iJ,In The Zone,2RQICpnLziXKuN1MBgbE9N,49,16,2020-03-13,day
MIST,spotify:artist:63X1WKthLQidtqxxO2sgeq,Savage,spotify:album:600ZlvdADLxkqhzQfeiirx,Savage,4MYPhAqmZxyBMBFknBhZHl,63,1,2020-01-03,day
Loud Luxury,spotify:artist:6t1gpxYbY8OlLA7D2RiikQ,Gummy,spotify:album:2qrxulhPta3fOAkv6zdGiZ,Nights Like This,7bPz27BMTJ8CfZuXD1Wh2m,47,3,2020-03-13,day
Somebody's Child,spotify:artist:5b84ozqhKiJG9LN1IjVac1,Love That Sound,spotify:album:3CVJd1QJ4EwB4A1QRPkBFl,Love That Sound,73S02IpUBcuAeAM1jTS8dk,41,1,2020-01-09,day
Louis Tomlinson,spotify:artist:57WHJIHrjOE3iAxpihhMnp,Walls,spotify:album:4F4wlAmPyUVCyISxlePFL9,Two of Us,1eqwjXdMTed8Pz3PLNcHe9,70,12,2020-01-31,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Ektu Coffee Ektu Prem,spotify:album:43TTF1wVSKUEAFfCDTYbiC,Egiye De,052W1CVleoMCgS0k6X7C15,6,15,2020-03-19,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Hits of Jisshu,spotify:album:3e65lAfyHhPm63hLqPQ5ze,Ke Ami Kothay,0M0J5dIyZf7WmFWAylGiLA,0,15,2020-03-13,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Work From Home,spotify:album:5R8nlyUIbvHQg9lF0Z1Ulo,Aashona,0ndlybt5foieltOUJOPD13,0,18,2020-03-23,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Rani Se Mardaani,spotify:album:2JA2oTYjsDwDjQuvBleX9F,Khol De Par,0yq2bWeUvjZNJCMMYxIL3x,1,15,2020-03-20,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Home Alone,spotify:album:1CEjioOSnBiyfFsh1mQ6qO,Bhalolaage Tomake,134RqFtZKwgqSaAiawuD6q,0,20,2020-03-26,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Teri Qasam,spotify:album:3BQhTSMupLAr07YrZMaYIY,Khairiyat,1ZeEXJ41xWZIJ4St9g0BEM,2,13,2020-03-21,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Ektu Coffee Ektu Prem,spotify:album:43TTF1wVSKUEAFfCDTYbiC,Jodi Bolo,1gh9C1bytaMg9YLABtDB5O,2,15,2020-03-19,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Work From Home,spotify:album:5R8nlyUIbvHQg9lF0Z1Ulo,Thik Emon Ebhabe,20MUdRGEhtr50FAAzm6Zpj,0,18,2020-03-23,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Work From Home,spotify:album:5R8nlyUIbvHQg9lF0Z1Ulo,Aami Tomar Kache,3CEqIN7jEyDjUtZCsBwPCJ,0,18,2020-03-23,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Radio Top Chart,spotify:album:1gXAAypb6I2WLhg5BgURRA,Bishonno Chimney,3CL7hmGQx7PVvpIAnxDQXe,0,14,2020-03-26,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Radio Top Chart,spotify:album:1gXAAypb6I2WLhg5BgURRA,Abar Phire Ele,3hhbZpTKUkiuyMipkviCEM,0,14,2020-03-26,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Home Alone,spotify:album:1CEjioOSnBiyfFsh1mQ6qO,Thik Emon Ebhabe,3om1lBSNXgpilsRiNDXCoI,0,20,2020-03-26,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Radio Top Chart,spotify:album:1gXAAypb6I2WLhg5BgURRA,Aye Dekhe Jaa,3xyDwLusDEDWqgG2jobDAc,0,14,2020-03-26,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Work From Home,spotify:album:5R8nlyUIbvHQg9lF0Z1Ulo,Na Re Na,5Jv72akQ06yvOsQ5irUu1P,1,18,2020-03-23,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Work From Home,spotify:album:5R8nlyUIbvHQg9lF0Z1Ulo,Egiye De,5rjOHMeys9y0NpfnOWqNkZ,0,18,2020-03-23,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Home Alone,spotify:album:1CEjioOSnBiyfFsh1mQ6qO,Abar Phire Ele,6MOewHuQ8UIMfj1momqgRY,0,20,2020-03-26,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Memorable March,spotify:album:2mautW6BsrahvIUjxrWbqA,Hoye Jetey Paari,734NGzMNgRbeCqQ6t4RZSQ,0,15,2020-03-17,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Ektu Coffee Ektu Prem,spotify:album:43TTF1wVSKUEAFfCDTYbiC,Thik Emon Ebhabe,777alz6r71SXMzmUUAb15i,3,15,2020-03-19,day
Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,Ektu Coffee Ektu Prem,spotify:album:43TTF1wVSKUEAFfCDTYbiC,Tomake Chai Version 1,7kE6dKq0XCMeoEumXU7vo3,1,15,2020-03-19,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,Weekend (feat. Lil Baby),2QhVIcrdAkNCUkEf777IiQ,43,16,2020-03-13,day
Gorillaz,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Song Machine Episode 2,spotify:album:5xbq27ybQPAC8IiLtbHNxN,Désolé (feat. Fatoumata Diawara),1lPjbmk2TylddPKESSIBfm,70,3,2020-02-27,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,Obama (feat. DaBaby),7fV68cbm68mItmTqf9oenP,33,16,2020-03-13,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,Murder Rate (feat. Polo G),1DUDCx8CqyLIYRAimidHZs,36,16,2020-03-13,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,First Class (feat. Gunna),1k7qR0v3eBsP9IgholWsVC,32,16,2020-03-13,day
BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7,spotify:album:6mJZTV8lCqnwftYZa94bXS,00:00 (Zero O’Clock),4AlihYDqxXshKhvh5tnMfP,80,20,2020-02-21,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,Holy Moly (feat. NLE Choppa),6vLjD9ukgOfCQR6O8bkrP3,32,16,2020-03-13,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,Vibes,3PcXsDtWz5pxcVJjifwGAW,32,16,2020-03-13,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,Carne Asada (feat. Ambjaay),0A6Wko3aujTnyhPytEHWxx,33,16,2020-03-13,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,Viral,0C0WUzkXjJM590tSZa2IcA,29,16,2020-03-13,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,2 Diccs (feat. YBN Nahmir),6VcKewSzf1Jy1sX2bf5Qar,26,16,2020-03-13,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,Period,1FaPfSfJixEvmFJR8djflO,26,16,2020-03-13,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,Dirty,6DoP2kJcIinaEz0EoL7Uo9,28,16,2020-03-13,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,Wire (feat. Stunna 4 Vegas),6jEQzjFZhxCop4LTxmYo3S,26,16,2020-03-13,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,Double Bacc,6SgoLpi7VmiMoQgfI7eHUK,25,16,2020-03-13,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,Close Up (feat. Jeremih),0ETMHDRYvW9D0aYgDRSrxA,24,16,2020-03-13,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,In The Zone,6uZy0vDItJ74xNJuMA3DBH,23,16,2020-03-13,day
Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,Find The Beat,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,Street Shit,3ce7yfFzkf0h6y2KXbqYub,25,16,2020-03-13,day
AJR,spotify:artist:6s22t5Y3prQHyaHWUN1R1C,Bang!,spotify:album:0tlqlS6ks9TtgpsA0iHr63,Bang!,0m7TguDgLue2LCaDF7B4qx,65,1,2020-02-12,day
Jack Harlow,spotify:artist:2LIk90788K0zvyj2JJVwkJ,Sweet Action,spotify:album:7AaqMMiYMvnMB3RcS8u3EY,ONCE MAY COMES,1iMRCWHw0c57LOwae6dNJv,60,7,2020-03-13,day
Shaun Dean,spotify:artist:1vmJBUoJ6Z4JqU4mlw1bPC,Shut You Down,spotify:album:52ztWOsuMQ2KmcK4X0vHLz,Shut You Down,5kyUaw4Qy7ZYXQtT8NIZ6D,61,1,2020-01-31,day
The Coronas,spotify:artist:2tppd6KkhK4ULAd217Ecq1,Cold,spotify:album:5lzBZDt2tEA5B9wOKea1Jw,Cold,6f6qRXRtZlEu4GriVQyWAz,44,1,2020-02-28,day
Hayla,spotify:artist:4yX6mpMyBGf9UfvBB8JJrc,Naked,spotify:album:00gtyZLDoeo0WHMvdZCGTd,Naked,26b6BNXbhceYkCFP1l00MX,58,1,2020-02-14,day
Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Changes,spotify:album:63iWSELt9V1kV6RSMxN7Ii,Take It Out On Me,39nTNk5MfyiiRupTwn1iyC,75,17,2020-02-14,day
Mac Miller,spotify:artist:4LLpKhyESsyAXpc4laK94U,Circles,spotify:album:5sY6UIQ32GqwMLAfSNEaXb,Hand Me Downs,2Yv2mHzr5AQavVdwQjEokV,75,12,2020-01-17,day
David Bowie,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,Rock Vintage,spotify:album:0GY6HH8W6quRiEK374Ta5k,Space Oddity,2Dqg04JUKjoA7P8AVuWcsY,0,44,2020-03-27,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake,spotify:album:7IyoGB8J31fvQDwGtHAq9m,Urgency (feat. Syd),5KlPy74NOEAt8jC3FYURnQ,75,18,2020-03-06,day
Caribou,spotify:artist:4aEnNH9PuU1HF3TsZTru54,Suddenly,spotify:album:3q5CZdmVxP6hE0mlBcYEU1,Never Come Back,0QEG3NGmWatNOIAVxudQfd,60,12,2020-02-28,day
Sody,spotify:artist:01y8iBZYk8aeNfPsuTVrAt,"I'm Sorry, I'm Not Sorry",spotify:album:2D23kwwoy2JpZVuJwzE42B,What We Had,7HVmwjRRWYH40tm9EG1sQb,62,4,2020-01-03,day
The Kid LAROI,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,Addison Rae,spotify:album:6iicOIjE0Hq5qK1oAanypS,Addison Rae,2ImaJZH7XqxrzbQZpYDmol,65,1,2020-03-22,day
Gorillaz,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Self Isolation,spotify:album:1mpjohRNn7rlJyxx4WOPi7,Feel Good Inc,6LHRuFH1G5jNLDTsLCxzmY,0,22,2020-03-27,day
Polo G,spotify:artist:6AgTAQt8XS6jRWi4sX7w49,First Place,spotify:album:3IUuhdkjrVNZQZK9V1rB3q,First Place,5rSVQzJQ5nMUcFJDkJMfzL,73,1,2020-01-17,day
Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Changes,spotify:album:63iWSELt9V1kV6RSMxN7Ii,At Least For Now,6VLkgf5YmLixsabdqiCVGU,74,17,2020-02-14,day
Alec Benjamin,spotify:artist:5IH6FPUwQTxPSXurCrcIov,The Book of You & I,spotify:album:3xHrlh93xHHP1c5zYiaUad,The Book of You & I,6goVVcwzy7RtZdytF5XADW,71,4,2020-03-05,day
Four Tet,spotify:artist:7Eu1txygG6nJttLHbZdQOh,Sixteen Oceans,spotify:album:5gIa8hTQGPwVeNYjDwrraZ,Teenage Birdsong,4onzxTzKgnSrKUmA2YydJB,57,16,2020-03-13,day
Becky Hill,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,Self Isolation Pop,spotify:album:1hKf0fMvrxBop9iXl7XqHj,Losing,0DeyUWF3Nt9L6DNtWZuWR6,1,50,2020-03-22,day
Becky Hill,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,Energy Pop,spotify:album:2WUr6DHnqv6uY2YRr73Sap,Losing,1cqpBAiNEoFyvrMlUmEFX8,2,21,2020-03-20,day
Becky Hill,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,Indie Party,spotify:album:44bLaNDJE73t2UQbwG9QrP,Losing - Icarus Remix,2ulmvgLXHZg38Q8rVxxuoc,1,33,2020-03-13,day
Becky Hill,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,Music For Gamers (Remixes),spotify:album:6XCcq5PPxpwRCluuWj8B0R,Losing - Reso Remix,4HBY2CGj6g2xYrrzu6DAb9,0,26,2020-03-27,day
Becky Hill,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,Noughties Girls,spotify:album:2yeMJYD6ick2lUZnSnWWKt,Losing,4hdtdKS20ZXyjIrC8zdCVo,0,25,2020-03-27,day
Sonny Fodera,spotify:artist:39B7ChWwrWDs7zXlsu3MoP,Flashbacks,spotify:album:0FtfJtPIsu1qQASbh7JaP6,Flashbacks,1fpoxFf6E280RNpkSExWzY,57,1,2020-01-17,day
Jessie Reyez,spotify:artist:3KedxarmBCyFBevnqQHy3P,BEFORE LOVE CAME TO KILL US,spotify:album:42MQxlJENU0xJORW7byNNS,DEAF (who are you),0ASJErUz9Jft45bkkfNAXq,0,14,2020-03-27,day
Jessie Reyez,spotify:artist:3KedxarmBCyFBevnqQHy3P,BEFORE LOVE CAME TO KILL US,spotify:album:5B7kW5rzvLkeFWGqfjVzmv,FIGURES,0dHLi3ZNTBu8cb8LYviXtN,0,14,2020-03-27,day
